CENTRAL, 91.000000, 192.0.1.3, 481.839576, 92.701813
CENTRAL, 92.000000, 192.0.1.1, 292.839141, 118.322462
CENTRAL, 92.000000, 192.0.1.2, 370.384885, 101.291391
CENTRAL, 92.000000, 192.0.1.3, 478.840006, 92.650740
CENTRAL, 93.000000, 192.0.1.1, 293.815654, 118.537930
CENTRAL, 93.000000, 192.0.1.2, 369.385804, 101.334366
CENTRAL, 93.000000, 192.0.1.3, 475.840434, 92.599687
CENTRAL, 94.000000, 192.0.1.1, 294.792151, 118.753426
CENTRAL, 94.000000, 192.0.1.2, 368.386747, 101.377322
CENTRAL, 94.000000, 192.0.1.3, 472.840870, 92.548558
CENTRAL, 95.000000, 192.0.1.1, 295.768660, 118.968873
CENTRAL, 95.000000, 192.0.1.2, 367.387678, 101.420260
CENTRAL, 95.000000, 192.0.1.3, 469.841314, 92.497449
CENTRAL, 96.000000, 192.0.1.1, 296.745183, 119.184310
CENTRAL, 96.000000, 192.0.1.2, 366.388596, 101.463269
CENTRAL, 96.000000, 192.0.1.3, 466.841758, 92.446410
CENTRAL, 97.000000, 192.0.1.1, 297.721689, 119.399774
CENTRAL, 97.000000, 192.0.1.2, 365.389514, 101.506170
CENTRAL, 97.000000, 192.0.1.3, 463.842180, 92.395343
CENTRAL, 98.000000, 192.0.1.1, 298.698208, 119.615228
CENTRAL, 98.000000, 192.0.1.2, 364.390445, 101.549098
CENTRAL, 98.000000, 192.0.1.3, 460.842621, 92.344247
CENTRAL, 99.000000, 192.0.1.1, 299.674709, 119.830709
CENTRAL, 99.000000, 192.0.1.2, 363.391376, 101.592097
CENTRAL, 99.000000, 192.0.1.3, 457.843051, 92.293221
CENTRAL, 100.000000, 192.0.1.1, 300.651239, 120.046179
CENTRAL, 100.000000, 192.0.1.2, 362.392269, 101.635078
CENTRAL, 100.000000, 192.0.1.3, 454.843489, 92.242069
CENTRAL, 101.000000, 192.0.1.1, 301.627737, 120.261601
TABLE, 101.000000, Mobile_1, 192.0.1.2, 361.493027, 101.673732
TABLE, 101.000000, Mobile_1, 192.0.1.3, 452.084137, 92.195150
CENTRAL, 101.000000, 192.0.1.2, 361.393200, 101.677996
TABLE, 101.000000, Mobile_2, 192.0.1.1, 300.651239, 120.046179
TABLE, 101.000000, Mobile_2, 192.0.1.3, 452.084137, 92.195150
CENTRAL, 101.000000, 192.0.1.3, 451.843926, 92.191035
TABLE, 101.000000, Mobile_3, 192.0.1.1, 300.651239, 120.046179
TABLE, 101.000000, Mobile_3, 192.0.1.2, 361.493027, 101.673732
CENTRAL, 102.000000, 192.0.1.1, 302.604263, 120.477126
TABLE, 102.000000, Mobile_1, 192.0.1.2, 360.441285, 101.718942
TABLE, 102.000000, Mobile_1, 192.0.1.3, 452.084137, 92.195150
CENTRAL, 102.000000, 192.0.1.2, 360.394105, 101.720940
TABLE, 102.000000, Mobile_2, 192.0.1.1, 302.589516, 120.473827
TABLE, 102.000000, Mobile_2, 192.0.1.3, 452.084137, 92.195150
CENTRAL, 102.000000, 192.0.1.3, 448.844371, 92.139924
TABLE, 102.000000, Mobile_3, 192.0.1.1, 302.589516, 120.473827
TABLE, 102.000000, Mobile_3, 192.0.1.2, 360.441285, 101.718942
CENTRAL, 103.000000, 192.0.1.1, 303.580757, 120.692602
TABLE, 103.000000, Mobile_1, 192.0.1.2, 360.441285, 101.718942
TABLE, 103.000000, Mobile_1, 192.0.1.3, 448.834108, 92.139777
CENTRAL, 103.000000, 192.0.1.2, 359.395036, 101.763911
TABLE, 103.000000, Mobile_2, 192.0.1.1, 302.589516, 120.473827
TABLE, 103.000000, Mobile_2, 192.0.1.3, 448.834108, 92.139777
CENTRAL, 103.000000, 192.0.1.3, 445.844785, 92.088883
TABLE, 103.000000, Mobile_3, 192.0.1.1, 302.589516, 120.473827
TABLE, 103.000000, Mobile_3, 192.0.1.2, 360.441285, 101.718942
CENTRAL, 104.000000, 192.0.1.1, 304.557278, 120.908030
TABLE, 104.000000, Mobile_1, 192.0.1.2, 359.391241, 101.764044
TABLE, 104.000000, Mobile_1, 192.0.1.3, 448.834108, 92.139777
CENTRAL, 104.000000, 192.0.1.2, 358.395966, 101.806863
TABLE, 104.000000, Mobile_2, 192.0.1.1, 303.608858, 120.698739
TABLE, 104.000000, Mobile_2, 192.0.1.3, 448.834108, 92.139777
CENTRAL, 104.000000, 192.0.1.3, 442.845228, 92.037813
TABLE, 104.000000, Mobile_3, 192.0.1.1, 303.608858, 120.698739
TABLE, 104.000000, Mobile_3, 192.0.1.2, 359.391241, 101.764044
CENTRAL, 105.000000, 192.0.1.1, 305.533783, 121.123486
TABLE, 105.000000, Mobile_1, 192.0.1.2, 358.350987, 101.808860
TABLE, 105.000000, Mobile_1, 192.0.1.3, 448.834108, 92.139777
CENTRAL, 105.000000, 192.0.1.2, 357.396897, 101.849798
TABLE, 105.000000, Mobile_2, 192.0.1.1, 304.661023, 120.930889
TABLE, 105.000000, Mobile_2, 192.0.1.3, 448.834108, 92.139777
CENTRAL, 105.000000, 192.0.1.3, 439.845670, 91.986666
TABLE, 105.000000, Mobile_3, 192.0.1.1, 304.661023, 120.930889
TABLE, 105.000000, Mobile_3, 192.0.1.2, 358.350987, 101.808860
CENTRAL, 106.000000, 192.0.1.1, 306.510301, 121.338931
TABLE, 106.000000, Mobile_1, 192.0.1.2, 357.270124, 101.855252
TABLE, 106.000000, Mobile_1, 192.0.1.3, 448.834108, 92.139777
CENTRAL, 106.000000, 192.0.1.2, 356.397827, 101.892758
TABLE, 106.000000, Mobile_2, 192.0.1.1, 305.702061, 121.160619
TABLE, 106.000000, Mobile_2, 192.0.1.3, 448.834108, 92.139777
CENTRAL, 106.000000, 192.0.1.3, 436.846100, 91.935638
TABLE, 106.000000, Mobile_3, 192.0.1.1, 305.702061, 121.160619
TABLE, 106.000000, Mobile_3, 192.0.1.2, 357.270124, 101.855252
CENTRAL, 107.000000, 192.0.1.1, 307.486816, 121.554403
TABLE, 107.000000, Mobile_1, 192.0.1.2, 357.270124, 101.855252
TABLE, 107.000000, Mobile_1, 192.0.1.3, 448.834108, 92.139777
CENTRAL, 107.000000, 192.0.1.2, 355.398745, 101.935701
TABLE, 107.000000, Mobile_2, 192.0.1.1, 305.702061, 121.160619
TABLE, 107.000000, Mobile_2, 192.0.1.3, 448.834108, 92.139777
CENTRAL, 107.000000, 192.0.1.3, 433.846529, 91.884582
TABLE, 107.000000, Mobile_3, 192.0.1.1, 305.702061, 121.160619
